titulo;url;regiao;descricao
Engenheiro de Dados - Big Data;https://www.catho.com.br/vagas/engenheiro-de-dados-big-data/18593799/?origem_apply=busca-de-vagas&entrada_apply=direto;Brasilia - DF (1);Atuar com engenharia de dados - Big Data. Requisitos: Experiência em Linguagem Scala - Framework de processamento distribuído Scala - Spark Hadoop e Big Data, Conhecimento básico em Java. Desejável -Conhecimento em Cloud Azure.
Engenheiro de Dados Azure Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-azure-senior/18249326/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Suas principais responsabilidades serão:    Engenheiro de Dados Senior responsável pelo fluxo de ingestão de dados:    Construir pipelines de extração de dados de diversas fontes e armazenar em um Azure Data Lake, utilizando Python.  Suportar e monitorar a plataforma de dados do cliente.  Experiência com bancos de dados e tecnologias relacionadas tais como SQL Server, Oracle, Hadoop entre outros. O que buscamos:    Python  Databricks  Pyspark  Azure Data Factory  Azure Data Lakes (Storage Account Gen2)  Bancos de dados e tecnologias relacionadas tais como SQL Server, Oracle, Hadoop, entre outros.  Conhecimentos desejáveis:    Metodologia ágil Scrum/Kanban  Git (Azure DevOps)  Inglês Avançado  Idioma:  Inglês - Fluente
Engenheiro de Dados - Semantix Lab;https://www.catho.com.br/vagas/engenheiro-de-dados-semantix-lab/18559797/?origem_apply=busca-de-vagas&entrada_apply=direto;Campinas - SP (1);Procuramos engenheiro de dados com background de desenvolvedor para atuação com ingestão de dados e construção de aplicações analíticas para área da saúde.  Estratégias de ingestão (incrementall e full), conhecimento em particionamento Shell Script e ambiente Linux Linguagem Python e versionamento Git Conhecimento em sistema Tasy será um diferencial
Engenheiro de Dados/Sênior/Remoto;https://www.catho.com.br/vagas/engenheiro-de-dados-senior-remoto/18555006/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Arquitetar, desenvolver e otimizar os sistemas de backend da startup Trabalhar em conjunto com o time de desenvolvimento de software e de produto para o desenvolvimento de sistemas de recomendação, análises em tempo real, e interação entre usuários Dividir projetos em subprojetos que possam ser delegados Ser mentor técnico do seu time. Humildade e paciência são importantes  Questionar sobre qualquer informação que é apresentada Desejável experiência relevante em desenvolvimento de grande complexidade Experiência em engenharia de dados Experiência substancial em revisão de códigos, documentação, Unit e integration testing experiência em engenharia de software, principalmente em python Conhecimento em desenvolvimento e consumo de APIs (Django e/ou NodeJS)   Experiência robusta com bases SQL e NoSQl (Postgres, Cassandra, DynamoDB) Mestrado ou maior grau em ciência da computação   Conhecimento de mercado financeiro  Idioma:  Inglês - Intermediário
Engenheiro de Dados - Sênior | Hadoop;https://www.catho.com.br/vagas/engenheiro-de-dados-senior-hadoop/18438373/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);No dia-a-dia o profissional atuará como PO com visão de Negócios para ajudar os times nas discussões para tomadas de decisão. Deverá ter entendimento de Arquitetura de Dados FastData, NearRealtime, Realtime, Batch e Modelagem de Dados, além de atuar como engenheiro de Dados, para construção de ingestão com base em requisitos das áreas de negócios, transformações de dados, construção de ETL batch, construção de ETL, Análise e Validação de Bases SQL e NoSQL, construção de Serviço para consumo de API. Ambiente Linux, Elasticsearch, Git e GitFLow, Hadoop (HDFS, Partionamento), Hbase, Hive, Jenkis, Python, Scala, Spark, SQL, SQL em Hive e Impala. Desejável: BIGTABLE BIGQUERY FIRESTORE STORAGE PUB/SUB PYTHON CLOUD FUNCTION.
Engenheiro de Dados Cloud - Pleno;https://www.catho.com.br/vagas/engenheiro-de-dados-cloud-pleno/18559946/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Engenheiro de dados, será responsável por criar novas ingestões usando componentes Google Cloud Plataform. Responsável por manutenções em ingestões e processos usando componentes Hadoop (Hortonworks).  Deverá desenvolver novas ingestões, transformações de dados com a automação do pipeline de implementação, monitoramento e testes de seu desenvolvimento.  Ficará alocado em squad ágil e seguirá o backlog de atividades dado pelo Product Owner da equpe. Hadoop (HDFS, Partionamento), Metodologia Ágil.                                                                       Vivência/experiência com modelo ágil de desenvolvimento de produto/software (ex: SCRUM, KANBAN, etc?)                                                                    Experiência relevante em pelo menos um dos abaixo: O Java, Python, Spark, Scala                                                                  Conhecimento em linguagem SQL Conhecimento em banco de dados relacional (ex: Oracle)                                                                     Conhecimento em criação de processos de carga de dados batch e streaming (origem e destino)                                                                      Conhecimento em bancos de dados NOSQL (ex: HBase, Elastic Search, MongoDB, Hive)                                                                         Experiência comprovada com cloud Google                                                                  Experiência com criação de pipelines de ingestão de dados usando Google Cloud                                                                    Desejável conhecimento de arquitetura de dados Big Data (Hadoop ou Google Cloud Platform) Desejável conhecimento na construção de Data Lakes e/ou Data Warehouses                                                                        Desejável conhecimento na construção de Dashboards                                                                       Desejável conhecimento em modelagem multidimensional                                                                     Inglês avançado/ técnico                                                                         Capacidade analítica                                                                     Visão Sistêmica                                                                  Postura de dono
Engenheiro de Dados Sr - Python;https://www.catho.com.br/vagas/engenheiro-de-dados-sr-python/18607954/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Resolução de problemas, boa compreensão da capacidade de sistemas, gargalos, noções básicas de memória, CPU, OS, armazenamento e redes. Compreensão de elementos de infraestrutura de maneira geral, como Rede, SO, Armazenamento, entre outros Python (diferenciais: Spark, Java, Scala, desenvolvimento de software, API, Apache Kafka, SDK e micro serviços) Manipular bases de dados tipo-SQL (diferenciais: HBase, Cassandra, Parquet, Avro) Desenvolvimento de ETL com Apache Beam. Excelente conhecimento em bancos de dados relacionais e não-relacionais. Bons conhecimentos em soluções de integração de dados (APIs, softwares, técnicas). Habilidade para entendimento do negócio do cliente, de forma a identificar relevância ou não nos dados manipulados. Habilidades de resolução de problemas, boa compreensão da capacidade de sistemas, gargalos, noções básicas de memória, CPU, OS, armazenamento e redes. Conhecimento em Linux..
Engenheiro de Dados Pl Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-pl-senior/18595657/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Banco de Dados (SQL, Postgre, MongoDB) e linguagem SQL, Python. Conhecimento avançado em SSIS, Dataflow, CloudStorage e PubSub, uso e desenvolvimento de API?s, análise e solução de problemas e transitar muito bem entre tecnologia e negócios. Superior completo em TI. Conhecimento em Modelagem de Dados e Integração de Dados. Desejável conhecimento com Progress.
Engenheiro de Dados Spark Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-spark-senior/18559841/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Realizar ingestão de Dados em Data Lake Hadoop através do Pyspark.                                                                                    Estruturar queries na origem (SQL) e no Data Lake.                                                                                       Realizar consumo em filas Kafka.                                                                                         Estruturar estratégia de ingestão, com o objetivo de viabilizar que o dado seja consumido da forma mais adequada pelo cliente, considerando data format, camadas no HDFS, processo para gravação no HDFS.                                                                                        Estruturar queries no Impala para que dados sejam consumidos em Dashboards que serão criados no PowerBI (Dashboards serão responsabilidade de outro time). Fundamentos de Big Data, Hadoop (HDFS, Partionamento), Hive, Impala, Kafka, Python, Shell Script, Spark, SQL, SQL em Hive e Impala. Vivência com Streaming será um diferencial.
Engenheiro de Dados Teradata Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-teradata-senior/18559868/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de rotinas nas linguagens atreladas a cada ambiente (Python, Spark, etc).                                                                      Desenvolvimento de Automações para Batimento, validações, etc, gerando alertas e insumos para ações de gestão de Recursos (Espaço, CPU, licença, etc), identificação de desvios, etc.                                                                    Desenvolvimento de monitorações/alertas para garantir a execução dos processos conforme schedule definido (Execução dentro do schedule e ANS esperado).                                                                          Analise, Definição, implantação e controle de Regras de Segurança (Permissionamento, etc).                                                                       Geração dos insumos (Bases, Logs, etc) para construção dos Painéis de Monitoração.                                                                       Otimização na passagem dos processos Produtivos para gestão do time de Sustentação.                                                                      Construção do Pareto dos Incidentes e Plano de Ação para correção em causa raiz dos Ofensores mapeados.                                                                          Construção de Base de Conhecimento para Incidentes, Erros conhecidos, Procedimentos Operacionais, etc.                                                                  Desenvolvimento técnico/Treinamento dos recursos internos. Teradata, Hadoop (HDFS, Partionamento), Hive, Python, Shell Script, Spark, SQL, SQL em Hive e Impala, Tableau.
Engenheiro de Dados Python - Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-python-senior/18560008/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Hive Python Spark Desejável - Streamsets - Rundeck (orquestrador de processos)
Engenheiro de Dados Azure Pleno;https://www.catho.com.br/vagas/engenheiro-de-dados-azure-pleno/18559914/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar em uma das squads do projeto, cujo objetivo é implementação do ambiente cloud e data analytics. SQL Datafactory Conhecimento principal: SQL e que saiba lidar com cloud da Azure Databriks Plus, se tiver será ótimo: sinapse
Engenheiro de Dados Sênior - Alteryx;https://www.catho.com.br/vagas/engenheiro-de-dados-senior-alteryx/18515670/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Traduzir necessidades de negócios em requisitos técnicos. Projetar, desenvolver, implantar e oferecer suporte ao negócio através de desenvolvimento de soluções técnicas. Executar tarefas de manipulação/preparação de dados usando Alteryx, além de conhecimentos em consultas SQL/HQL. Compartilhar conhecimento e disseminar boas práticas para key-users e end-users. Ótima comunicação Autonomia Senso de urgência. Foco. Capacidade de sintetizar informações técnicas e de negócios para as partes interessadas individuais técnicas e não técnicas. Serão considerados Diferenciais: Certificações Alteryx.
